 ,EG00_fresh_recipe,EG00_used_recipe,EG01_fresh_recipe,EG01_used_recipe,EG02_fresh_recipe,EG02_used_recipe,EG03_fresh_recipe,EG03_used_recipe,EG04_fresh_recipe,EG04_used_recipe,EG05_fresh_recipe,EG05_used_recipe,EG06_fresh_recipe,EG06_used_recipe,EG07_fresh_recipe,EG07_used_recipe,EG08_fresh_recipe,EG08_used_recipe,EG09_fresh_recipe,EG09_used_recipe,EG10_fresh_recipe,EG10_used_recipe,EG11_fresh_recipe,EG11_used_recipe,EG12_1_fresh_recipe,EG12_1_used_recipe,EG12_2_fresh_recipe,EG12_2_used_recipe,EG13_1_fresh_recipe,EG13_1_used_recipe,EG13_2_fresh_recipe,EG13_2_used_recipe,EG14_1_fresh_recipe,EG14_1_used_recipe,EG14_2_fresh_recipe,EG14_2_used_recipe,EG15_1_fresh_recipe,EG15_1_used_recipe,EG15_2_fresh_recipe,EG15_2_used_recipe,EG16_1_fresh_recipe,EG16_1_used_recipe,EG16_2_fresh_recipe,EG16_2_used_recipe,EG17_1_fresh_recipe,EG17_1_used_recipe,EG17_2_fresh_recipe,EG17_2_used_recipe,EG18_1_fresh_recipe,EG18_1_used_recipe,EG18_2_fresh_recipe,EG18_2_used_recipe,EG19_fresh_recipe,EG19_used_recipe,EG20_fresh_recipe,EG20_used_recipe,EG21_fresh_recipe,EG21_used_recipe,EG22_fresh_recipe,EG22_used_recipe,EG23_fresh_recipe,EG23_used_recipe,EG24_fresh_recipe,EG24_used_recipe,EG25_fresh_recipe,EG25_used_recipe,EG27_fresh_recipe,EG27_used_recipe,EG28_fresh_recipe,EG28_used_recipe,EG29_1_fresh_recipe,EG29_1_used_recipe,EG29_2_fresh_recipe,EG29_2_used_recipe,EG30_1_fresh_recipe,EG30_1_used_recipe,EG30_2_fresh_recipe,EG30_2_used_recipe,EG31_1_fresh_recipe,EG31_1_used_recipe,EG31_2_fresh_recipe,EG31_2_used_recipe,EG32_1_fresh_recipe,EG32_1_used_recipe,EG32_2_fresh_recipe,EG32_2_used_recipe,EG33_1_fresh_recipe,EG33_1_used_recipe,EG33_2_fresh_recipe,EG33_2_used_recipe,EG34_1_fresh_recipe,EG34_1_used_recipe,EG34_2_fresh_recipe,EG34_2_used_recipe,EG35_1_fresh_recipe,EG35_1_used_recipe,EG35_2_fresh_recipe,EG35_2_used_recipe,EG36_1_fresh_recipe,EG36_1_used_recipe,EG36_2_fresh_recipe,EG36_2_used_recipe,EG37_1_fresh_recipe,EG37_1_used_recipe,EG37_2_fresh_recipe,EG37_2_used_recipe,EG37_3_fresh_recipe,EG37_3_used_recipe,EG38_1_fresh_recipe,EG38_1_used_recipe,EG38_2_fresh_recipe,EG38_2_used_recipe,EG39_1_fresh_recipe,EG39_1_used_recipe,EG39_2_fresh_recipe,EG39_2_used_recipe,EG39_3_fresh_recipe,EG39_3_used_recipe,EG40_1_fresh_recipe,EG40_1_used_recipe,EG40_2_fresh_recipe,EG40_2_used_recipe
TE130,0.0,0.0005465756129834684,0.0,0.0005465756129834684,0.0,0.0013280519163420851,0.0,8.86365308631845e-05,0.0,0.0037489882131529232,0.0,0.0010649764903469705,0.0,5.9847078919561895e-09,0.0,0.0007395610685184078,0.0,0.010900610663360684,0.0,0.000920877541806979,0.0,9.347180414927237e-10,0.0,0.0014949653067623495,0.0,8.864667599464275e-05,0.0,0.0006185036931371213,0.0,0.0005474108179045883,0.0,0.00063407228602215,0.0,0.0005714775634046385,0.0,0.0006199870485853475,0.0,0.0005511843832934268,0.0,0.0016600241757701122,0.0,0.0005467217864996838,0.0,0.004967978830836807,0.0,0.0005466823805882053,7.93287142725233e-12,0.0005990749080964277,0.0,0.0006300708903565423,0.0,0.000724167533472271,0.0,9.460781032545185e-05,0.0,8.882820336809447e-05,0.0,0.0005016873028256163,0.0,0.000483682810813627,0.0,0.0010729920687813515,0.0,0.0009494075862397878,0.0,0.0005375000990985914,0.0,0.00028679861314004395,0.0,0.00025241028600624116,0.0,0.00057138817153814,0.0,0.0006080771208848991,0.0,0.00057138817153814,0.0,0.0006407851953502307,0.0,0.0005509909201656119,0.0,0.0022701732468246773,0.0,0.0005401884523534437,0.0,0.0017620134351681621,0.0,0.000994732879458974,0.0,0.0006399244131144481,0.0,0.000997107169927744,0.0,0.0006399870576965733,0.0,0.0005409171942730277,0.0,0.0037480092367317692,0.0,0.0005020806828517904,0.0,0.002098221586939123,0.0,0.0005466260366759062,0.0,0.0013320904807796418,0.0,0.0007442356877815496,0.0,0.00015699423548068487,0.0,0.0004473176672296222,0.0,0.0008643068320120529,0.0,0.0008643068320120529,0.0,0.0008643068320120529,0.0,0.0022269794271635858,0.0,0.0008137644564346905
I127,0.0,8.207633793209492e-05,0.0,8.207633793209492e-05,0.0,0.0001528059735068303,0.0,1.0439591405817308e-05,0.0,0.0006496979573447464,0.0,0.00012299728480063602,0.0,2.046900092704147e-06,0.0,0.00018099047241999975,0.0,0.0006847383597434001,0.0,0.00020709494940626056,0.0,7.718148972120297e-07,0.0,0.0003019929917339328,0.0,1.0429608918489835e-05,0.0,0.00010290061442814841,0.0,8.209162229044145e-05,0.0,0.00011339504373901879,0.0,0.00011109563831015806,0.0,0.00010699776483650352,0.0,8.25176620271654e-05,0.0,0.00033500487884517325,0.0,8.205326976824409e-05,0.0,0.0009372960060674997,0.0,8.207735467108083e-05,0.0,0.00010809547248409918,0.0,0.00010279525079932161,0.0,0.0001531931319082462,0.0,1.322969380198423e-05,0.0,1.3209732821034876e-05,0.0,7.267816059271634e-05,0.0,7.313740083297226e-05,0.0,0.0002346982651845137,0.0,0.0001861014870436323,0.0,7.80700143937247e-05,0.0,6.013970918494506e-05,0.0,4.942201400328224e-05,0.0,0.00011099770220639402,0.0,0.00010399608711072111,0.0,0.00011099770220639402,0.0,0.00011689729921417286,0.0,8.24886406614543e-05,0.0,0.0004580349546456838,0.0,8.097826892184723e-05,0.0,0.0003543027015210442,0.0,0.00022160732491013232,0.0,0.00011510439123218155,0.0,0.000222001596353384,0.0,0.0001151976703853832,0.0,8.110257802836485e-05,0.0,0.0007819019269478577,0.0,7.27072026491808e-05,0.0,0.0004312455425586987,0.0,8.207390931209589e-05,0.0,0.00029051973323309754,0.0,0.00016380785495648728,0.0,3.058887683665064e-05,0.0,4.3241707871694314e-05,0.0,0.00019310152639306655,0.0,0.00019310152639306655,0.0,0.00019310152639306655,0.0,0.001324987759762798,0.0,0.00020459106388122104
XE124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XE126,0.0,0.0,0.0,0.0,0.0,7.109277916623406e-11,0.0,1.7489315487331868e-12,0.0,0.0,0.0,3.027933157531105e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7489344197927824e-12,0.0,4.777028524035617e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5209055591199287e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231925197884583e-12,0.0,3.565927875837272e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.060809585263072e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3189785772754176e-07,0.0,0.0
XE128,0.0,7.0576851014221e-06,0.0,7.0576851014221e-06,0.0,1.0180397973164478e-05,0.0,1.1969531525635361e-07,0.0,0.0002478992206029901,0.0,5.37088143629444e-06,0.0,5.953709404963601e-12,0.0,1.272932991108617e-05,0.0,0.0024191355224467428,0.0,1.971951908397614e-05,0.0,0.0,0.0,2.99093059031852e-05,0.0,1.1969551174911153e-07,0.0,8.821052671240983e-06,0.0,7.064139601165531e-06,0.0,1.0149556384047977e-05,0.0,5.813771747392071e-06,0.0,9.680797769927014e-06,0.0,7.090799096396387e-06,0.0,2.1300310207170717e-05,0.0,7.055281148262791e-06,0.0,0.00014099939918437796,0.0,7.059772465616844e-06,0.0,9.461603706240024e-06,0.0,8.431610454668092e-06,0.0,1.292942033664245e-05,0.0,1.6269623443558838e-07,0.0,1.3959717651903623e-07,0.0,6.795828004789492e-06,0.0,4.679833687425624e-06,0.0,1.739987138564354e-05,0.0,9.742077844057314e-06,0.0,5.362000988589112e-06,0.0,1.3519934622222436e-06,0.0,1.3290541604686786e-06,0.0,5.812879665997913e-06,0.0,8.53167899258339e-06,0.0,5.812879665997913e-06,0.0,1.059975510410806e-05,0.0,7.086883214543904e-06,0.0,2.920222854946281e-05,0.0,6.826854061860348e-06,0.0,2.2520171713954038e-05,0.0,1.4870491522624854e-05,0.0,1.0370395630562317e-05,0.0,1.4660105416849593e-05,0.0,1.035979049646328e-05,0.0,7.178228176172662e-06,0.0,6.61001628996718e-05,0.0,6.796738500983109e-06,0.0,2.8222980545005744e-05,0.0,7.055336056985945e-06,0.0,1.8631265508201747e-05,0.0,2.0340975395695672e-05,0.0,4.469835876424595e-07,0.0,3.7941498534969522e-06,0.0,1.3400105922667488e-05,0.0,1.3400105922667488e-05,0.0,1.3400105922667488e-05,0.0,0.00017329839906935314,0.0,2.230902558743911e-05
XE129,0.0,5.2197671053305987e-08,0.0,5.2197671053305987e-08,0.0,6.048236438280821e-08,0.0,4.0138429025814823e-10,0.0,2.0189936522688056e-05,0.0,3.11993112665028e-08,0.0,0.0,0.0,2.165885984871378e-07,0.0,0.00017891002272249783,0.0,5.159874161932905e-07,0.0,0.0,0.0,6.665845307610583e-07,0.0,4.013849491737123e-10,0.0,5.7190341488297445e-08,0.0,5.221103179174014e-08,0.0,6.549713725666429e-08,0.0,3.72285383824229e-08,0.0,6.599862130102087e-08,0.0,5.239851539291647e-08,0.0,1.570022865035588e-07,0.0,5.22020802181882e-08,0.0,2.876987740804648e-06,0.0,5.2168318630485947e-08,0.0,0.0,0.0,6.09171855904151e-08,0.0,9.159589349083128e-08,0.0,5.118881524743558e-10,0.0,4.040918268720812e-10,0.0,4.124895603260249e-08,0.0,2.077926154374027e-08,0.0,2.967978061643105e-07,0.0,6.002047959354545e-08,0.0,3.129000576892079e-08,0.0,7.841962078954758e-09,0.0,9.389382628021387e-09,0.0,3.7229229307604044e-08,0.0,4.6808238823585144e-08,0.0,3.7229229307604044e-08,0.0,6.857841556978593e-08,0.0,5.239913650939757e-08,0.0,2.1501640884022274e-07,0.0,5.496882492756164e-08,0.0,1.6620126726728067e-07,0.0,2.517083198550555e-07,0.0,8.100309026765166e-08,0.0,2.4430175670780053e-07,0.0,8.0928363405287e-08,0.0,5.6301789679370424e-08,0.0,1.2730031372357369e-06,0.0,4.125841261594278e-08,0.0,4.239447715459935e-07,0.0,5.217248505924263e-08,0.0,2.745186463768857e-07,0.0,1.9450932716139666e-07,0.0,1.918929540684295e-09,0.0,2.8661131998213667e-08,0.0,2.1700171531483915e-07,0.0,2.1700171531483915e-07,0.0,2.1700171531483915e-07,0.0,5.737946992844479e-06,0.0,2.0109121674737807e-07
XE130,0.0,2.3088969820322513e-05,0.0,2.3088969820322513e-05,0.0,1.8040705249104833e-05,0.0,1.005960627801936e-06,0.0,0.0005867981551021966,0.0,1.6329639518653548e-05,0.0,8.301594806853848e-11,0.0,2.575864403060328e-05,0.0,0.003968222303872953,0.0,3.074925009291411e-05,0.0,5.357103400317236e-12,0.0,6.893840016601764e-05,0.0,1.0059622791947052e-06,0.0,9.366055925500855e-06,0.0,2.308045611479338e-05,0.0,2.1889043275547805e-05,0.0,5.903768214069967e-07,0.0,1.2799732615955562e-05,0.0,2.3209342409725025e-05,0.0,1.8700272341506687e-06,0.0,2.309092015781543e-05,0.0,0.0002569989048963485,0.0,2.309925551781149e-05,0.0,8.492644290540745e-06,0.0,2.8718673180510862e-05,0.0,3.541841209001358e-05,0.0,1.1819726435332848e-06,0.0,9.89479986859501e-07,0.0,1.5329612023752636e-05,0.0,1.0789616557120188e-05,0.0,4.0059703891314956e-05,0.0,1.012008086448984e-06,0.0,1.786000329283878e-05,0.0,3.2539842648455474e-06,0.0,3.297134361975345e-06,0.0,5.903877782221174e-07,0.0,8.601676358907914e-06,0.0,5.903877782221174e-07,0.0,2.258947809450954e-05,0.0,2.3199617691183656e-05,0.0,2.560195379678931e-06,0.0,2.7379414708325226e-05,0.0,1.9720150364084086e-06,0.0,3.44311380715517e-05,0.0,3.253124106674949e-05,0.0,3.39902444146465e-05,0.0,3.2529342166983644e-05,0.0,2.5590813461724495e-05,0.0,0.0001576003883961918,0.0,1.5329410213339864e-05,0.0,6.970736158706239e-05,0.0,2.3091099866166616e-05,0.0,4.3502954890326144e-05,0.0,4.919235888467404e-05,0.0,1.1399581429807692e-06,0.0,1.7970709769989516e-05,0.0,3.111024591449146e-05,0.0,3.111024591449146e-05,0.0,3.111024591449146e-05,0.0,0.0001354987482625352,0.0,5.7257499109671145e-05
XE131,0.0,0.0005575751222092609,0.0,0.0005575751222092609,0.0,0.0014910582886039526,0.0,0.0001178953857036265,0.0,0.0053759830978687955,0.0,0.0012839716559676151,0.0,7.130651959488653e-09,0.0,0.0011439397814833132,0.0,0.0005898330430504707,0.0,0.0014589644190426566,0.0,1.1250217146456768e-09,0.0,0.002354945349448383,0.0,0.00011789557924160609,0.0,0.0007241043236872912,0.0,0.0005580110273853859,0.0,0.0006363721854983382,0.0,0.0009696619304172843,0.0,0.0006890856051292951,0.0,0.000558984162302296,0.0,0.0027900406327702487,0.0,0.0005580222368151152,0.0,0.007703967172457077,0.0,0.0005576820260728775,0.0,0.0007253696183160551,0.0,0.0006462701419416494,0.0,0.0007219676321002204,0.0,0.0001330969195044672,0.0,0.0001336972958495354,0.0,0.0005550859513623671,0.0,0.0005838792500187654,0.0,0.001717987301180207,0.0,0.0016050128248523904,0.0,0.0006201001143275099,0.0,0.0004712977209654906,0.0,0.00041811703874488677,0.0,0.0009695799284623391,0.0,0.0007361723012587778,0.0,0.0009695799284623391,0.0,0.0006355853154878381,0.0,0.0005588907899828683,0.0,0.003820291543114655,0.0,0.0005379884993819931,0.0,0.0029630225927373805,0.0,0.0016150533832575077,0.0,0.000606123123595354,0.0,0.0016200116490652347,0.0,0.0006061877412119731,0.0,0.0005414172101671607,0.0,0.006127015099641289,0.0,0.0005551786399508345,0.0,0.003452364593953219,0.0,0.0005577265654119152,0.0,0.0021511461142319894,0.0,0.0005988287151889168,0.0,0.0002629903435122301,0.0,0.0005222206255920159,0.0,0.0014100111455941163,0.0,0.0014100111455941163,0.0,0.0014100111455941163,0.0,0.0017219840923105947,0.0,0.0006789703439655381
XE132,0.0,0.0017489219669009992,0.0,0.0017489219669009992,0.0,0.003855150705947845,0.0,0.00021999138977775936,0.0,0.009046971556253534,0.0,0.002980934195046309,0.0,4.007804382783694e-09,0.0,0.0016369138306714893,0.0,0.03269183142984044,0.0,0.0020949489087692705,0.0,6.170119092767846e-10,0.0,0.003538917873332411,0.0,0.00022009174716774809,0.0,0.0017530104673716632,0.0,0.0017480345445692734,0.0,0.0018129207610127077,0.0,0.0013909453905439231,0.0,0.0018199619813311814,0.0,0.001759950135334599,0.0,0.0040000582548677405,0.0,0.0017500697391155046,0.0,0.012079948525867275,0.0,0.00174894363206287,0.0,0.001700928757589757,0.0,0.002016906817725989,0.0,0.0020539079173599066,0.0,0.0002397944500163128,0.0,0.00022759539667430262,0.0,0.001487962341248788,0.0,0.00146094808062582,0.0,0.0024569818387658723,0.0,0.0022990183703025828,0.0,0.0016960003126906252,0.0,0.0006846966890411021,0.0,0.0006110248999596408,0.0,0.0013909712051269737,0.0,0.0017299349105918032,0.0,0.0013909712051269737,0.0,0.001818957974940808,0.0,0.0017599709972622084,0.0,0.005470417471423341,0.0,0.0017329629543289854,0.0,0.004244032360302883,0.0,0.0022960758934732124,0.0,0.0018390701605211284,0.0,0.002302016553177883,0.0,0.0018379628313223465,0.0,0.001737055216217876,0.0,0.008863021842356903,0.0,0.001487942752605983,0.0,0.004898517317839764,0.0,0.0017490833116468344,0.0,0.0030592077933220153,0.0,0.002127101999343397,0.0,0.000382085970555221,0.0,0.0016180639069473032,0.0,0.0020000158093533564,0.0,0.0020000158093533564,0.0,0.0020000158093533564,0.0,0.004027962789678906,0.0,0.002238902209335552
XE134,0.0,0.0022488996589824744,0.0,0.0022488996589824744,0.0,0.005518215718656345,0.0,0.00034428652500219343,0.0,0.011489963875467349,0.0,0.004416902495645605,0.0,1.8709086826817093e-08,0.0,0.0022648807736535877,0.0,0.02608146111013272,0.0,0.002842930667126986,0.0,2.887055724606283e-09,0.0,0.005467873108613061,0.0,0.0003442870901856232,0.0,0.00220101314243299,0.0,0.002245044366451956,0.0,0.0021699051579688777,0.0,0.0018809261535680227,0.0,0.0022099538344735772,0.0,0.002260935940904277,0.0,0.005360078061522772,0.0,0.002249089624726154,0.0,0.016309930501398614,0.0,0.002238927840016447,9.633843858584261e-12,0.002160909491564647,0.0,0.002594880115021786,0.0,0.0023918927645203976,0.0,0.00036229161484950013,0.0,0.0003405931111918606,0.0,0.0019229513321380506,0.0,0.0018909327997696272,0.0,0.0033719750754247135,0.0,0.0031080248346674324,0.0,0.0023040004247872644,0.0,0.0011079946421170457,0.0,0.0010100411603260837,0.0,0.001880961061713758,0.0,0.0021999172273421777,0.0,0.001880961061713758,0.0,0.0021389505818572778,0.0,0.0022599627578480633,0.0,0.0073335596559318764,0.0,0.0022229524797884215,0.0,0.005697043439360398,0.0,0.003136103659378046,0.0,0.0021430817585626856,0.0,0.0031420225934339304,0.0,0.0021429566635058697,0.0,0.002219070538162042,0.0,0.012340030411224662,0.0,0.0019229260169766837,0.0,0.006746712500234188,0.0,0.00224910712858418,0.0,0.00424428828861021,0.0,0.0022241066509354557,0.0,0.0006379765747559042,0.0,0.0023270919106714305,0.0,0.0027510217457655415,0.0,0.0027510217457655415,0.0,0.0027510217457655415,0.0,0.003653966244659067,0.0,0.0022809003749416678
XE136,0.0,0.0033978483953857035,0.0,0.0033978483953857035,0.0,0.00694727158345517,0.0,0.0005874770067928802,0.0,0.011289964504266873,0.0,0.006490856712527874,0.0,3.8308130215679466e-08,0.0,0.0021128887747152458,0.0,0.03728208858074186,0.0,0.002718933691142552,0.0,5.673109499719933e-09,0.0,0.004787888888814802,0.0,0.0005874779711996911,0.0,0.002858017065458194,0.0,0.0033980671524292856,0.0,0.0032018600533715883,0.0,0.0017319320031790619,0.0,0.003189933362882675,0.0,0.003420903075556627,0.0,0.004949072075835111,0.0,0.0033991354532877716,0.0,0.0157199330154498,0.0,0.0033988904547636906,1.6209737279183195e-10,0.0027208860372732093,0.0,0.004076811648918621,0.0,0.004014820003992223,0.0,0.0006320853705392465,0.0,0.0005915880345892682,0.0,0.0028049290102169695,0.0,0.0026159070355353487,0.0,0.0032329761028612393,0.0,0.0028680229169324957,0.0,0.003257000600491372,0.0,0.0009554953795512971,0.0,0.0008567349129221346,0.0,0.0017309641668402525,0.0,0.0027408968727931403,0.0,0.0017309641668402525,0.0,0.0031789265543358046,0.0,0.0034189436588860744,0.0,0.006769516611346361,0.0,0.003507925010840208,0.0,0.005266040153005415,0.0,0.003010099494492321,0.0,0.0035241344457185735,0.0,0.0030160216873955236,0.0,0.0035249287162194077,0.0,0.0034471095741525726,0.0,0.011900029326869812,0.0,0.002804892084045553,0.0,0.006538690531652997,0.0,0.0033991619075400747,0.0,0.0040682763331918795,0.0,0.0038501846250456407,0.0,0.0005430800591691718,0.0,0.0034541364243485693,0.0,0.0026410208762511073,0.0,0.0026410208762511073,0.0,0.0026410208762511073,0.0,0.003976963260812564,0.0,0.0042828129354998525
CS133,0.0,0.0015989286592765569,0.0,0.0015989286592765569,0.0,0.0040251573518651305,0.0,0.0002715893702892702,0.0,0.00794497502093891,0.0,0.0033169267779163394,0.0,0.00014179307921125943,0.0,0.0019508973021625387,0.0,0.0026891506489703557,0.0,0.002475939617237572,0.0,9.614185568536477e-05,0.0,0.004326899586863335,0.0,0.000271589816132487,0.0,0.0016610099180287123,0.0,0.0016040316987923997,0.0,0.0015839307696878812,0.0,0.0017019331809530966,0.0,0.0016399657414193063,0.0,0.0016209540735098778,0.0,0.004820070197115627,0.0,0.0016000637614770328,0.0,0.013099944179541499,0.0,0.0015999484341341292,0.0,0.0016099325689121157,0.0,0.0018319153644392723,0.0,0.0018109188112652341,0.0,0.0002912932580890405,0.0,0.00028539422763992076,0.0,0.0014539632017310066,0.0,0.0014739476186464465,0.0,0.0028929786160153312,0.0,0.0028000223735742636,0.0,0.001702000313796842,0.0,0.0009203955492820656,0.0,0.000835434044887535,0.0,0.0017009647878655516,0.0,0.0016709371304039903,0.0,0.0017009647878655516,0.0,0.0015689637507873158,0.0,0.0016199733042981692,0.0,0.006601503789554932,0.0,0.0015679664814701956,0.0,0.005124039070262011,0.0,0.002755091065556925,0.0,0.0015510591729028115,0.0,0.0027630198681279283,0.0,0.0015509686351365393,0.0,0.0015530493671769496,0.0,0.010480025827360977,0.0,0.0014539440606781582,0.0,0.005830615753982406,0.0,0.001599076166565631,0.0,0.0036492478711448294,0.0,0.0016020768232008094,0.0,0.0005288805805460779,0.0,0.0016380646968972082,0.0,0.002380018813130494,0.0,0.002380018813130494,0.0,0.002380018813130494,0.0,0.0027709744017378967,0.0,0.001691926100132092
BA130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA132,0.0,3.097861780136819e-09,0.0,3.097861780136819e-09,0.0,6.64325969899132e-11,0.0,3.996843567916837e-12,0.0,7.124977599016959e-08,0.0,3.08793183304361e-11,0.0,0.0,0.0,2.964843926659112e-09,0.0,0.0,0.0,1.853954786089846e-09,0.0,0.0,0.0,9.772773206012336e-09,0.0,3.996850129166239e-12,0.0,3.757022433494204e-10,0.0,3.1010612830144835e-09,0.0,4.26881341906412e-09,0.0,0.0,0.0,3.6009247773481235e-10,0.0,3.1109118585374644e-09,0.0,0.0,0.0,3.099123498010828e-09,0.0,2.810988022037493e-09,0.0,3.0989001233635416e-09,0.0,0.0,0.0,4.86377529073833e-09,0.0,4.150813906991711e-09,0.0,5.096882033916373e-12,0.0,4.957899721929668e-12,0.0,3.5689096746753524e-09,0.0,2.5689087057684676e-09,0.0,4.80496448321938e-09,0.0,0.0,0.0,2.4890004588956167e-09,0.0,4.370978863441883e-10,0.0,5.112208328303901e-10,0.0,0.0,0.0,3.7308596250971204e-10,0.0,0.0,0.0,4.257901625782276e-09,0.0,3.109948750844016e-09,0.0,0.0,0.0,4.05791325370284e-09,0.0,0.0,0.0,4.166137705666117e-09,0.0,3.751143106098289e-09,0.0,4.1120295684915095e-09,0.0,3.75092414596851e-09,0.0,4.113130745137665e-09,0.0,1.997004921492354e-08,0.0,3.5698626524216125e-09,0.0,8.53690155677424e-09,0.0,3.0991476173776676e-09,0.0,5.23035526612427e-09,0.0,3.82818357004538e-09,0.0,1.6099408861395076e-10,0.0,3.974156963046096e-09,0.0,3.481027516179517e-09,0.0,3.481027516179517e-09,0.0,3.481027516179517e-09,0.0,1.1979889329779863e-07,0.0,5.110776771734706e-09
BA134,0.0,0.00011289496287199704,0.0,0.00011289496287199704,0.0,0.00024740967176433126,0.0,6.918729208510531e-07,0.0,0.002817991140214707,0.0,9.573788655945441e-05,0.0,8.735573624750087e-05,0.0,6.433661323482201e-05,0.0,0.01519085100701365,0.0,0.00012339699061676753,0.0,2.4770478108243034e-05,0.0,0.00023159462544893654,0.0,6.921740453862574e-07,0.0,9.067054140136265e-05,0.0,0.00011340224104928811,0.0,0.00010839526226904441,0.0,2.6818947070012955e-05,0.0,0.0002749942554209203,0.0,0.00011599671346523492,0.0,7.520109519151351e-05,0.0,0.00011300450315431544,0.0,0.0003751984012338909,0.0,0.00011299635816072287,0.0,9.280611287002078e-05,0.0,0.000128794049639617,0.0,0.00011189498342384303,0.0,7.378829218808891e-07,0.0,7.452849259286368e-06,0.0,7.555808770481076e-05,0.0,6.923753942678423e-05,0.0,6.595951244810619e-05,0.0,3.3910270959965456e-05,0.0,9.853001816592412e-05,0.0,5.644972702843612e-06,0.0,1.3570553015470255e-05,0.0,2.681944480338277e-05,0.0,0.0002430908536213106,0.0,2.681944480338277e-05,0.0,0.00010799750483430856,0.0,0.00011599808845591829,0.0,0.0001030078609792695,0.0,0.00011009764643486514,0.0,7.998060984378526e-05,0.0,5.1941716858448886e-05,0.0,0.00010910416232346662,0.0,5.1260368599434524e-05,0.0,0.00010909779374171273,0.0,0.0001152036620082322,0.0,0.0003258008029154777,0.0,7.556709261722723e-05,0.0,0.00010291086811059856,0.0,0.00011300538262784008,0.0,8.383569444726529e-05,0.0,0.00013140630122883044,0.0,2.709900497787618e-06,0.0,0.00010790426177973672,0.0,6.852054162844598e-05,0.0,6.852054162844598e-05,0.0,6.852054162844598e-05,0.0,0.00026059759259938503,0.0,0.00012779441820146652
